"Country Name","Country Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Albania","ALB","","","","","","","","","","","","","","","","","","","","","22.7094872101267","21.5149631152552","23.8775380802708","20.8090179528047","19.3773469450191","18.4498610792827","15.4675093992668","15.56251100968","19.218015639699","20.7183770714543","23.1963365823411","27.5918067713693","88.5122484875216","62.2925456463398","38.950324804661","34.5120477295929","32.0244357371572","34.1899954311337","34.6370379243969","32.2130169632351","38.0533447058942","38.9987901609596","44.3353664725874","45.0847110369053","44.374889024579","47.4712276396278","48.5210536479684","54.7882006816762","56.4371444196739","53.7586956176053","53.0245435113221","56.7491781199186","51.9868678276661","53.4805517998226","47.224797560416","44.904167637451","",
"Algeria","DZA","67.1436317062962","67.5037710393941","20.8186466819923","36.8255151428299","29.4397625286893","25.8330783500862","24.6535720040753","21.631769324965","24.1872543580569","28.070758079996","29.1526684055845","27.6637775284367","25.7268683015027","31.5897635298628","35.4897756232698","42.9655991893928","37.1186729568061","41.7403173005898","40.1687321682685","32.8657490800092","30.3384616947124","30.8777428614597","28.9980749459833","25.8023112440766","27.4663675069292","26.7421877427078","23.1719532337981","18.4121097433912","22.6037193991007","28.5140563708175","24.9370285987113","23.5997645372107","23.8694899566974","23.138936373697","26.0537125425428","28.9962292290876","23.9446995515946","21.3376001260742","22.516096548704","22.7789989543484","20.7886257613301","22.0168577337614","25.6296317331031","23.8759429712325","25.648199672756","24.0734043577199","21.9193258605402","24.8699633865048","28.7111769176072","35.9526777109364","31.4221139100481","28.6861829195497","28.5160139791637","30.4056119522009","31.9008346962477","36.7892884892053","",
"American Samoa","ASM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.75486381323","108.349146110057","110.7421875","122.0675944334","127.822580645161","119.423076923077","133.92539964476","82.0058997050148","93.2291666666667","97.3867595818815","99.8447204968944","100.312989045383","106.269592476489","103.90015600624","",
"Andorra","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","33.3333333333333","33.3333333333333","25","73.0769230769231","55.3903345724907","75.8465011286682","","69.3878105501782","69.1818059864652","73.1443610067921","92.6972919457224","62.8277576988658","74.9465152594378","56.6689705374146","62.0289348517124","54.1448686757385","53.6387999959363","38.9782646690929","43.5156263984588","51.2265514321667","55.408683890844","42.9499678542794","42.1629619662298","39.7394325241013","39.3800087920838","42.2115325283405","36.1428811080115","",
"Antigua and Barbuda","ATG","","","","","","","","","","","","","","","","","","52.6289265916345","58.0475978427589","75.4547279662718","86.6747425802544","95.5750632346377","107.136145192901","76.4734311190586","85.0046960382514","92.7361796598352","105.762742499096","103.417024357449","90.2873764325081","90.7626538648469","86.9726835912376","90.6709986011462","93.2981401202629","90.7151340607634","57.2712999170518","95.6006895001124","98.5625299472928","82.4846704138989","79.0149931306374","81.2028409090909","63.5924323350701","62.8838014786762","59.1180421604065","63.6611304581475","65.9358104943614","68.4517986694023","72.0977672363004","72.3187135417668","70.6726532518734","58.5602651023483","59.7892161118847","56.7623042975638","58.2697174498653","60.0362760664432","60.8195896227766","54.6764705882353","",
"Argentina","ARG","7.60404697918106","5.99494531622991","9.38368289056535","7.8904520327814","5.56371407476368","4.15058297228058","4.98968803354988","4.99706414666865","5.40371142251908","6.39871331653575","4.73587740491927","6.60795603425901","6.83787735815201","5.7095007903443","6.28900906002321","5.97867249611964","5.92149632801213","7.32639415527493","5.71540643432857","6.32976917431398","6.48369977949523","7.37192799858578","6.52099302139343","5.83614942003836","4.75648611743286","6.27332704995287","6.32405524784407","7.57576406955165","6.21184563577101","6.57938879331971","4.63132240741775","6.07801081056698","8.13279311431564","9.31379987179322","10.6043155686762","10.0910062424488","11.0778165329933","12.7753458148802","12.9344292866742","11.5554999065332","11.6361061386417","10.2732913591251","13.3700972551027","14.7137808435275","16.8450266904056","17.3210151461945","17.4067852638162","18.2824203079269","18.3417729953608","14.4961418454272","16.0371898581129","16.7569458554221","14.2886829097604","14.7167556136362","14.0013150566915","11.8481403560434","",
"Armenia","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3327370304114","60.1204668088844","61.2560012247461","60.7541713991923","73.1007908707496","62.1869335075419","55.9895587867838","58.2744746307762","52.839432630691","49.8021595924125","50.5432892388463","46.1488057252256","46.5868685566093","50.0350015421852","45.3023812945591","43.2297051528683","39.250207195284","39.1508144360714","40.6557586180882","43.0044011890563","45.3171919668174","47.3540116617878","48.4000215166647","48.1970692931673","47.0465461367346","41.9613126874346","",
"Aruba","ABW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5564888702226","86.4636209813875","88.7044534412956","86.2509117432531","83.629654478363","84.6420499317403","70.6868685663848","68.5340400957737","69.4004420703629","70.8537283071642","68.5728397290291","77.9331336129419","77.9736251972573","76.4503978520037","74.9266149219327","76.2765783831758","74.8163425163962","86.4363547541281","","","","","",
"Australia","AUS","14.0659870921045","15.0319343065693","12.6337726709474","13.8369367022662","13.7670909948138","15.2706380405201","15.1364458326484","13.8986175115207","14.4925547244905","13.3390442391238","13.2263495166721","12.9421401444635","12.0379743987762","11.0885352753023","13.2748945778132","14.7834526605995","13.4251352976548","14.6963524790848","14.637636911804","15.4125342899346","15.965454342404","16.7913024604882","16.8786252321858","15.6737224694075","15.0453056077702","17.3470864693662","18.1218578478852","17.1271781698299","16.6755132019109","17.0172271283769","17.1260573244309","16.24555524752","16.4692724749188","17.9260667435491","18.5047630273352","19.8497035640919","19.3279264972777","18.8198133937507","20.3781687473139","20.6470689713548","21.4684408712814","21.9708431824917","20.651775711851","21.0456838845039","19.7144638447419","20.7906465682281","21.4126034801821","21.5065520269039","22.359439055097","22.422502441478","20.4159941764208","20.1020006454839","21.41617361235","21.0597992761662","21.3976213225225","21.2094590102721","",
"Austria","AUT","23.2619333531499","21.90190727576","22.2017169658101","22.8578819152166","23.5861823273426","24.469021610696","25.2168611261517","24.6042864922738","24.704709754286","25.8772578713134","27.5117216155493","27.3880093038861","27.408277577654","27.5806479200161","30.5011304126726","28.5492099463807","31.2126381843537","32.3743411380761","30.6008195658897","32.4873231027394","35.187041607816","35.4514099711223","32.4264013233477","32.0441713018884","33.8770441148417","35.2169942947026","32.0671035501528","31.4968458819264","33.5441584874642","35.5788770248587","35.8470958691556","35.5135364124192","34.5289764917108","31.8510351883415","33.8816222839486","34.7779273063906","35.8805596467412","37.8834640895784","38.6352547097535","38.9386000760109","42.0440765995179","42.9457724931266","41.6507009529053","41.9117241213315","44.0180456704378","45.5312286013258","47.3986295303928","48.3336828442713","48.9701226377973","41.9111804547187","47.6794800213829","51.1520386139688","51.2032027552232","50.6106063439167","49.7161682670657","49.05197189117","",
"Azerbaijan","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2223738062756","41.2050898203593","54.5963776685131","75.9883373015368","30.6300566834295","41.5100243696691","55.5476572106095","53.024367693808","54.5312618074649","41.8776423281096","38.378094995867","37.3179302430582","50.0489340925436","65.550511439166","72.7158845527121","52.8970149730485","38.7593857538289","28.5136989827401","23.4667590165732","23.1082959987641","20.6812669257035","24.0810644752506","25.6392258542458","26.869838255222","26.2217308885716","34.824597393661","",
"Bahamas, The","BHS","","","","","","","","","","","","","","","","","","66.1430575035063","67.5156174915906","60.2035391995491","62.8772560473302","62.3694356817385","59.551416080593","58.0159279778393","58.3067953554456","59.2709121933431","57.9049544994944","55.8032445026988","","57.1688438928805","55.9592545799116","55.1675259388781","51.2145384367964","51.3932729624838","53.3804848112918","54.9163021289006","57.8190634524799","48.2606847366491","48.5015104069768","44.196551080304","46.8452886677186","43.2752958536524","38.4043049176803","39.6998726637452","42.5536263535827","48.0152271761701","55.453031213766","53.9655266092206","53.9825262379269","47.6704575969066","49.2380126378392","57.3193066953959","59.2618469916351","56.2539967888984","61.2970148164517","47.1992204771999","",
"Bahrain","BHR","","","","","","","","","","","","","","","","","","","","","115.240471461877","120.009203159751","106.77706448789","92.9507334092851","93.8440585631597","89.8405068822373","84.8131044698092","87.4000382154648","77.4944328712018","87.6299235905555","94.6051370724346","95.6386472316644","96.7420454545455","80.7292998516852","73.9849014051351","70.4737687766559","76.2018949658674","69.5052959617436","63.8854285837168","62.964453222111","56.6284184451879","53.4154400665755","58.3898628770108","56.0284684464097","62.1321301503599","64.4194629552946","62.4642492706133","58.1055213402395","63.305228249075","49.4981315443774","50.9350767827277","48.2486136783734","47.8690923684497","46.7640335010785","44.735529856346","","",
"Bangladesh","BGD","9.30725837281466","11.6999989681888","10.8080969923682","11.6562779409751","14.1218553939094","13.3665973042485","12.6518221475519","12.5957179860198","11.606331446801","11.6653287574603","12.5074840612315","10.7275845200351","13.7325591531154","11.8552471769742","10.348545600697","8.10054723852476","17.6361931614715","12.3814462328921","15.4808518001798","15.7978440622703","17.8829473211837","14.1162959381044","15.5316243276076","14.7130315900677","13.4154720403534","12.8377060246289","11.8358105449764","11.6977479923371","12.2497633446486","12.7850303011279","13.0581855259296","12.2272149164418","12.3473285920799","14.1043140341485","13.864320908288","17.3448618625588","16.3695800738575","15.8051428327327","16.1227321741207","16.6292981713845","16.9775131339119","18.7114578649468","16.557411788963","16.2267362042167","15.7117252031078","20.0040929665367","21.7584608673034","22.9470478066831","24.9620555504832","23.1526633174097","21.7787299851405","27.4987748801959","27.9493338841896","26.7585286136071","25.5244202017989","24.7493241532437","",
"Barbados","BRB","","","","","","","","","","","","","","","","","","","","","54.0886926547383","51.8247522484352","49.8987365495376","52.0810170695058","50.4363274972367","45.0933817162868","40.705447541925","34.1276416163673","36.2161212401015","37.7595331075209","38.8336514173415","36.9720026910097","33.1469807911491","36.2249166810571","38.1660720096476","44.1405850858078","44.517082764381","48.2824601654762","44.7407446282732","45.5754992413049","46.4005897290465","44.4855156554303","43.5999655202867","46.1928627140264","49.3587658329871","51.7451431658066","49.5401692067342","48.7482127191779","52.9566886062821","44.4503572724713","50.3740898499448","52.4648295637033","50.2211254485513","48.8927903386707","48.8118466960649","46.5559512538016","",
"Belarus","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.64896073903","33.4098737083812","57.8366684694429","83.3668249908659","84.104601757975","54.0535375683882","50.4248870929403","65.6563351807826","63.9066163021563","61.631769351055","72.3983446101294","70.2973237369855","67.3745423382546","68.9854723668665","74.2501770290328","59.08654296872","64.2337921203023","67.2108252637516","68.6617233270771","61.7805884946545","66.8956158371946","82.2078983650769","76.7268369989564","63.5261905249752","57.693555810109","59.8279732004663","",
"Belgium","BEL","38.5006742171141","39.805297416531","40.584551925824","42.6700447308363","42.8293237005105","42.0067982078801","44.3696402393845","42.2675614468502","44.4056565132509","47.6910087327158","42.5881651100536","41.6378367327627","40.9015413538417","45.9150048822123","52.1537867574923","45.4127234435425","48.0550410602321","47.9643275451515","46.3519385848732","51.4297077415699","52.7118378320613","55.9177356109447","59.5662766400597","59.7434153439856","63.5455372349846","61.1600544654035","54.8086420873683","53.8202485444125","56.7711046251658","61.1078042122334","59.5982621830578","58.1109710106326","56.0198241222795","52.6788082739822","54.573019711462","56.0236466051716","57.6173231701105","60.4697989547239","60.0869973133183","60.0984334182274","69.2214451131197","67.6742366096287","64.8101357860869","63.3940354589102","65.6678193973439","69.854983128987","71.9826609767895","73.6725914021229","79.2120678065671","67.0469434974956","74.6516717291927","81.11820968278","81.6892903225806","80.668450290009","82.2856501291152","81.2579962032504","",
"Belize","BLZ","","","","","","","","","","","","","","","","","","","","","68.5750962772786","75.3499222395023","70.5718270571827","65","70.1517306780464","61.2957207745637","58.1303489137591","62.5926595552341","67.8469355350905","69.131212997384","60.065367388936","64.8496837622261","52.91925097894","50.1844082854901","52.4382053827774","49.1110077653383","50.2658782463792","55.7071612444386","56.9276992803042","67.3542528864735","73.6714693534199","69.0993491390711","66.1303711959823","67.2604964537035","59.3456132763443","64.171438272143","62.7605779209856","62.7762176638426","69.9336819343731","58.4092986714136","57.9042293017643","63.4893713551991","63.8115654348081","66.99925715675","70.8986700792547","71.7444188647012","",
"Benin","BEN","12.1102860037387","9.53463213652839","9.95930446110374","11.6258988070834","12.2431651526909","14.9057105712226","16.1960629695616","19.7722662705327","19.0765867798385","21.4285057250714","24.4613236152013","27.8326141260428","26.800149392693","25.9501669628165","29.4946483665807","33.4129820337852","31.0285113990042","34.7807829045215","34.5453644374484","37.0217886787244","37.3221067200718","43.9588716369158","40.0862995442378","31.577722696885","30.9319281707312","36.6485996242477","32.6154967527009","30.9506070946337","32.0830888173539","24.8049383776371","26.5388791344867","30.3422307728013","33.5015977552095","32.917416096905","36.0734606362612","36.4311975077222","30.0189798910533","31.5354950169417","32.5006857471368","40.9818247690357","34.8513011152416","36.9267572657403","31.2963832785345","29.7383029341792","27.5517039269865","26.8845212723972","28.3238499014467","35.2184550856344","33.6432797971259","32.3287180711387","37.2052604136493","34.1966804078976","35.0760433435045","41.3081922277731","44.454630690697","39.7964802088219","",
"Bermuda","BMU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5109312552507","30.1860729397289","28.8430021703291","28.6550861872345","29.5925155775955","","","",
"Bhutan","BTN","","","","","","","","","","","","","","","","","","","","","37.7027613708762","48.038590525147","47.6961482805113","45.7720498105139","45.1303983466628","51.1376051744084","52.4213322640824","38.0913388779367","49.1163202787395","37.9675495834508","30.6526127645203","40.1228101992345","55.9038504475394","44.0936209494253","39.4260414226641","42.6295263957338","45.6683204096096","46.1159778874008","49.4175883883815","50.7011817211144","53.4849573396449","47.2513556185619","44.6394471586559","44.164452113288","57.8016407950711","62.7545382653468","67.0214884906132","41.6053452277211","57.9591918749087","62.2041456363013","70.7312026704553","70.4861683343143","63.0385929627616","62.275570705192","57.3379825974647","59.9728149824365","",
"Bolivia","BOL","19.2708337502504","17.7163514019221","19.942311628757","20.8353869693916","18.4916874984943","20.3752198613568","21.1698469266798","20.9649619114007","26.8582443626976","26.1788454073295","24.3545183714002","24.4044874750269","24.0191387559809","28.3187591500811","26.7976966639699","32.2166341078183","29.8853097733633","29.6464904538487","30.1082418020797","27.3960758230795","22.2854869319353","22.9537478226215","29.4039143190587","24.039041501118","25.8198698986116","22.8428532667725","25.7073506436266","23.9921816780493","23.1388089398917","23.1564657875992","23.9262932088405","26.9656203429122","29.0650961029083","28.3863600301386","27.1975393849157","27.1865647706149","27.2744206481735","29.3590609478957","32.5824778546884","27.2873561905612","27.3230291378382","25.2556728275699","27.7158053967754","26.3671016601731","26.3258757529664","32.093798986877","32.7661345975672","34.2659379277539","37.9604619947968","32.9047787261659","34.3243204038411","38.3885172529958","37.7827885057226","37.1384336530474","41.9711934878335","36.9323813450051","",
"Bosnia and Herzegovina","BIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3989382618954","71.4678736413432","83.8823372827429","72.7973298559813","98.3634118315508","94.1766626566701","75.5002714042572","75.9264246365736","70.9293545705858","83.1684918110656","77.4968038082414","71.6198093608874","63.012336019199","56.458694951338","59.3498529775141","48.7746857053015","51.3100156029481","55.8464355159867","55.8750783366049","54.2250791185834","56.8992225746812","","",
"Botswana","BWA","39.6439420829665","42.5255046714267","44.8389926172992","47.3453568518641","48.5767026134266","50.609756097561","50.9485094850949","50.7734931449839","62.9473684210526","52.5652565256526","60.9137055837564","61.5638766519824","60.5428796223446","61.96518146946","64.7751863428709","63.7921187892633","66.3214837712519","69.3096646942801","68.5243889968299","65.2499251721042","66.4423018616215","71.5303283249861","69.2741974068226","62.5656180736478","57.9621985661525","51.2317593531201","49.1287401123467","48.4421882103349","43.9296496960172","46.1362667074378","49.7919133338533","46.5288711852712","41.5716914916723","39.1124078090891","40.3582110436745","43.7586738039682","37.127130792","47.723676600574","52.551867219917","43.7318129125364","40.0929196197881","38.8674573300609","39.6783472803347","37.007184681116","41.3840351057579","35.5817985125809","34.0801152812935","40.5885561757153","51.0419431055596","51.8850709274681","51.2643318965472","52.4640348558364","60.2924712687533","61.8555150385115","55.2306944296656","53.6363569232883","",
"Brazil","BRA","7.11728554327239","7.33945907077904","5.18897394767796","9.11100002127562","5.6776000056402","5.55592484290456","5.99166922704867","5.7689710655619","6.61038441129829","6.55371309699865","7.44975914768755","8.1379734325125","8.84407556458805","9.50158099808661","13.8837280807439","11.5055803106811","9.43261782259319","7.91774763659468","7.86439435789246","9.17556778799975","11.3058307064951","9.79944909520952","8.27447902352919","9.00834119424041","7.92438729311935","7.09531456076387","6.35457655453399","6.19266264606475","5.69253804870036","5.46126798028507","6.9617655463444","7.91394353581263","8.38509433055603","9.09604605458896","9.66785406991572","9.26010943362206","8.90539248891213","9.59248557645346","9.40808160015803","11.417279038274","12.4516613807269","14.5646305242005","13.3877355271536","12.9596245760211","13.1324735027455","11.8429878779167","11.6673514702525","11.9649092753164","13.7236024275493","11.2545937806308","11.779207982198","12.235494981928","13.0622502471567","13.9316781637998","13.6734653618857","14.0666923086666","",
"British Virgin Islands","VGB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","","","","","","","","","","","","","","","17.3534133476034","23.4262200404274","18.2588663576121","16.0878205734835","14.4727305671317","14.137868822883","11.6642662219527","13.713480405442","17.2264533450222","18.9810312780807","","","","","","35.2078919537464","37.2668860680144","40.17200938233","47.9090242112986","51.7636418450407","48.406214960756","55.8271236959762","60.6405101899348","58.4942335104315","57.4041297935103","48.4032320123124","35.8172935494234","39.1935647484115","41.6261387879542","35.9692157314985","31.7905237179863","27.2891694625922","25.2164514040536","27.8977164991738","27.6146073860544","35.7894601987022","27.9614767255217","30.0304681800627","35.4787211696005","42.8950041962984","30.6061304448029","32.6864664191698","",
"Bulgaria","BGR","","","","","","","","","","","","","","","","","","","","","30.6886123066186","34.5226112588971","33.2164891600317","36.9396201860833","38.2461502514927","43.2022408138597","43.4699248775556","42.6223539813804","45.8960858101817","48.1583761167482","36.7278687657797","39.2041267501842","52.9382470119522","45.8347273335564","45.6725646879757","49.9061355885094","45.3899802220007","37.2840983857031","36.0629029683067","47.788999114794","41.8355332250447","44.3504682967314","41.7304308007783","44.7455069539838","52.2335994378813","57.275962251428","64.2103335433004","70.6481778798586","71.9663642683701","50.7077755501035","53.0284336521813","58.6929027955496","63.9745140714742","65.0623129352906","65.9555017148222","63.9594510742489","",
"Burkina Faso","BFA","15.839404612418","15.7899764009717","15.7059646946391","15.6690091988758","11.5184394568252","11.3766205814937","11.6484883364785","13.9273070528145","15.2873906772355","16.5323946242926","16.1417701889841","19.9310890976094","21.2889996660341","22.9195387310593","24.4729157208656","30.1511163590201","27.0082432329274","30.4432668926016","27.7508292684115","29.2824436783171","31.2625076586155","31.4351136452015","31.6240353150483","29.5741478477064","28.7577920382322","31.0260822887558","28.9711662892219","28.0811295265822","27.1309820899936","23.6458973519231","24.4559590282232","23.3486879839288","19.5275360085764","20.6735406720758","25.0276010932215","26.6069148783492","27.6166925636234","26.6038877818834","28.1316805532505","24.1841538338786","24.9797804120741","23.1258274819798","21.6962215677674","22.022305325467","25.8001442021992","25.7917231350678","25.2593811761318","24.9316983348786","26.402971312681","27.7215067833491","29.640088938434","33.15030805358","37.1605540982957","41.1451461821083","40.1199702619483","40.2449251177879","",
"Burundi","BDI","13.3928578261662","14.6551729913369","16.3934421622452","14.2857144084702","12.0805373091302","12.534289462699","12.9921803763367","11.8857765527851","13.3668122270742","12.0945742954996","11.6210197230579","14.1716801439181","15.0749696694666","13.3327311322885","15.5339377333162","19.0017705948535","16.6528767491649","17.2914189235808","20.2264008026176","22.7221415213696","23.2920650338144","22.037695696343","26.9074459918851","24.7477597409048","23.5523097883576","20.7869023928065","22.31563049832","25.7386317272753","25.9531832539286","22.9435654028731","27.7751472575537","28.5051827766189","29.4769508903169","27.1610357564277","28.4817585329216","27.278283560511","15.7534012542759","14.4399066511085","19.44027986007","15.9639877031181","16.234753894772","15.784843450019","16.988025225784","20.9948980541304","24.6233698947461","33.4443065210195","46.8697411620982","34.2238429554904","37.9261604479565","43.1235144794306","39.1790536206786","37.6654940837864","37.4688511221016","34.245352429069","33.5388197676141","29.7294830709522","",
"Cabo Verde","CPV","","","","","","","","","","","","","","","","","","","","","66.9758138320565","70.6952497571178","79.1884914436514","77.808821188744","77.7003991164697","79.1828063832257","75.4426618494761","65.7335778621128","59.4939626003993","62.2123474108422","68.8196145621406","64.3898957653013","66.6568823808469","47.0456009265914","56.5171425025497","60.3785986911525","55.2908102966173","58.5376198528858","59.085260875485","59.9930743390288","60.5133898183652","62.3543096146052","68.5447455805704","67.4040296407038","69.5629969236308","66.5664793961861","72.6844919720202","66.2068286460771","63.0884111566993","56.9597835293298","61.7680279280798","64.3299102097337","59.8453375625518","54.8466459390544","","","",
"Cambodia","KHM","21.97309252951","18.6666669155556","22.9437213470512","20.7843123044983","15.6934320382013","12.5","12.8125","10.0890208613266","10.7238609635662","10.5515588289081","7.76942350048053","","","","","","","","","","","","","","","","","","","","","","","32.6671841528258","38.6760725615619","46.58254651483","43.7975600580657","45.3177088818631","44.3813272088372","53.6327018993655","61.7632988660581","61.266620305856","64.2708081102877","66.5603420216273","70.9055222532768","72.7472228063","76.0212083821591","72.9421788190143","67.7770086773248","55.9177118719269","59.5209354442356","59.5010876146383","62.7794098891227","66.6879273228525","66.7083797546414","66.1456432379888","",
"Cameroon","CMR","","","","","","24.2606463608647","23.577236470666","22.5792443698482","24.6332039988074","22.859136300018","24.6700209651359","27.1579727452324","26.0857499129629","23.99716817564","22.7999234342368","25.5430347694464","27.3646191929102","27.8057560932966","28.1220286325949","28.2423949174962","27.1313908997948","28.4141250724903","28.9110556581534","29.303587597565","30.9934260527097","31.575817317193","22.724436424061","20.6260388367389","15.9616339875162","17.7694471467337","17.3135310413305","14.6398988946043","18.3155699244814","15.5654627578461","16.9032484160646","17.7937856209057","18.3915723803707","18.3598205838827","17.7062694646651","17.164295728872","19.6615752189471","23.2143104140231","20.716636725802","19.9112296563938","19.8307612248207","21.4711724862769","20.9532582135755","24.6053470317518","28.2120187911924","21.0286537765659","23.0135406348536","26.4723129951566","26.6076233127449","28.9093912523199","31.1510591834552","30.1024597479562","",
"Canada","CAN","18.135559267776","18.0517669285716","17.7928988202694","17.4494600662853","18.1545167335744","18.6531211721319","19.3063082692355","19.2523871025233","19.9826647754275","21.1429191684468","19.3805959382703","19.4082155064467","20.3535204396575","21.339048566763","23.8896347933818","23.7072856077875","22.4085931572471","22.8937392367943","24.1856808076778","25.7979202008672","25.7088103634581","25.6719174332168","21.3587815074992","21.7176446480863","24.4864126124678","25.2682828891231","26.0528172371055","24.8336323230628","25.2871151711801","24.9946937787171","24.8949129649912","24.8648200293742","26.5375639473254","29.1127680605097","31.6190990073552","32.9923893781824","33.1903577850303","36.2418713533104","38.1140409369515","38.3167605151445","38.6202579872639","36.370116746529","35.6982879510901","33.0156000687827","32.892595881242","32.9147342183782","32.6518371780859","32.0388781416584","32.6010951508328","29.91249645105","30.9887728464243","31.7639986394881","32.1835322206179","31.8100564311959","32.6029679539836","33.9692064164963","",
"Cayman Islands","CYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","34.1818122618189","35.7615888118942","37.7049074334869","38.4858050224403","40.8045902843848","37.6693766937669","42.5257731958763","46.8982382133995","39.6312253595841","37.5984582382905","41.5623499086838","37.4234623370213","33.8130870580973","36.4868833574321","43.3361131787586","39.9199700572728","29.3266108057826","34.3249061268158","33.885760267333","35.1329394686053","41.0807828634967","34.059743898938","34.2245066020111","36.6162611098767","35.5016773850403","31.6359752409631","28.6226318484383","28.5502933989394","25.0538821705756","26.4631612106678","25.8755146524582","26.1226506625627","26.3633760833559","22.8890674752764","25.0186213434453","28.2549461602709","25.6140187532248","28.9342280996326","28.3926453039603","23.9886936193025","25.2875684031294","22.5732458997066","20.1458598429982","17.9952221645791","19.2460374099972","21.500174436106","22.0798526397212","23.4578378010644","23.4338772872207","23.235655510268","26.5098033154807","21.8573352309841","21.6377226848178","25.0049364199254","37.5625258407149","34.5787004395539","",
"Chad","TCD","17.0375686252555","18.556775859601","19.6289542139071","19.2119944176395","21.3294525175663","17.8130385810753","17.9632192439716","18.1641318140821","18.6850288846879","17.6988744157762","22.0497309462148","21.057628858387","19.3840592629413","23.5002533452091","26.8037366905997","25.8506115276987","26.3842254852711","28.3726131172591","27.9675691694528","34.6376286317684","28.8656767448269","22.6613186665228","13.4948261267006","23.5415292428912","24.0530315244916","31.3270302872943","35.3757947107733","36.4324781231966","30.1042396044278","31.4086673592213","27.9068151919115","24.3979082594605","24.8138136398185","29.3238872199697","34.8827493557535","33.7675390253098","29.0665239467346","30.7692650574492","29.5673568329616","32.1897469932452","34.6810755816349","49.6561204958082","113.660867253469","58.7459480529834","50.7597328648482","37.8694708381835","48.3287874187311","40.2275300057983","37.5951610058097","41.971111486519","43.5451033857492","41.8038179616174","42.1075654679737","39.0833240894528","42.4651602793754","37.3185231557867","",
"Channel Islands","CHI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","15.7098613043673","16.0552299911696","13.624906328769","14.4945311019189","13.3516300114972","12.5588697017268","13.6986301369863","13.1278538812785","13.1551901336074","14.1864094197759","14.0205371248025","12.0242015776978","13.2345596803729","15.4680885496963","19.7058829916373","27.410518054937","20.7958583381466","22.4228177508634","23.9259478130309","26.1077676222313","26.977923257375","26.7537976546161","21.2534715118673","21.3177687662546","25.3426553973398","25.7129499714681","26.0304941873983","27.220712718722","27.2532286944265","30.651295842656","30.5496690661927","27.7703040114314","28.1690258775126","28.6188853660583","26.5742305305919","27.1026407188922","28.9651736423094","29.203070872845","29.5659820686937","27.3257684698554","28.5780463264218","30.5422988251806","30.3937659132499","31.2001229488004","30.4036598783261","31.5850194186843","29.510923887342","31.9609128526141","39.5346962915471","29.5975385667878","31.6694177811717","34.8965777754364","34.505549163645","33.0744754913131","32.5268825147021","30.2533504514807","",
"China","CHN","4.42827018570165","3.48941004625497","2.9082774049217","2.85988944965153","2.86414041771549","3.18915801614764","3.23502938529147","2.97625682755546","2.91841064159165","2.40546325552951","2.46085011185682","2.13276893646465","2.5074439742987","3.75879834554822","5.4036849736535","4.8494818226682","4.32644047380044","4.08615384615385","5.09419088264876","5.92366784538471","6.51320952131834","7.44965355160258","8.67325845152004","8.40333581571787","9.50592213045161","12.3761186105368","11.1692530388892","12.3755251456804","15.682435802996","13.2613980360891","10.658404333812","11.461860782519","14.4875132406086","19.3537997881428","17.2330488209304","16.3230756437197","15.8914564616368","15.0398612938092","14.0823758596246","15.3618664639446","18.5171012191966","18.2152173176776","20.1026620471773","24.8232377732001","28.4441797708897","28.3780357723074","28.443855087218","26.7164353002471","24.9333025260503","20.1487747860662","22.6218857902193","24.1055070004002","22.6996641862555","22.0602538221275","21.5719075461121","18.4891400683838","",
